id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.706103,1783100000711603,2018,Bouwvergunning verleend,woonfunctie,85,97,4,"POLYGON Z ((77049.84299999999 443518.495 0, 77039.231 443513.436 0, 77037.856 443516.322 0, 77036.774 443515.806 0, 77034.11199999999 443521.394 0, 77035.18799999999 443521.907 0, 77033.82000000001 443524.787 0, 77044.433 443529.842 0, 77049.84299999999 443518.495 0))"
pand.706169,1783100000711816,2018,Bouwvergunning verleend,woonfunctie,64,76,6,"POLYGON Z ((72442.837 448975.859 0, 72430.378 448973.131 0, 72428.791 448979.27 0, 72430.28200000001 448979.655 0, 72428.72100000001 448985.694 0, 72440.004 448989.049 0, 72440.087 448988.729 0, 72441.045 448988.977 0, 72442.746 448982.382 0, 72442.13400000001 448982.219 0, 72442.697 448980.366 0, 72441.736 448980.118 0, 72442.837 448975.859 0))"
pand.706170,1783100000711823,2018,Bouwvergunning verleend,woonfunctie,63,79,6,"POLYGON Z ((72431.74000000001 448959.902 0, 72430.039 448966.497 0, 72431.526 448966.88 0, 72429.94899999999 448973.021 0, 72442.412 448975.749 0, 72443.99400000001 448969.609 0, 72443.38400000001 448969.452 0, 72443.946 448967.594 0, 72442.98699999999 448967.346 0, 72444.086 448963.086 0, 72443.12699999999 448962.839 0, 72443.209 448962.519 0, 72438.745 448961.368 0, 72438.63800000001 448961.764 0, 72437.143 448961.377 0, 72437.245 448960.981 0, 72432.783 448959.831 0, 72431.74000000001 448959.902 0))"
pand.706171,1783100000711830,2018,Bouwvergunning verleend,woonfunctie,272,272,1,"POLYGON Z ((77268.001 449332.613 0, 77265.166 449337.901 0, 77272.211 449341.679 0, 77271.432 449343.133 0, 77282.889 449349.276 0, 77287.283 449341.079 0, 77275.826 449334.937 0, 77275.04700000001 449336.391 0, 77268.001 449332.613 0))"
pand.706183,1783100000711895,2018,Bouwvergunning verleend,woonfunctie,214,214,1,"POLYGON Z ((73336.74800000001 449973.125 0, 73349.56299999999 449981.149 0, 73351.27 449978.424 0, 73353.81200000001 449980.016 0, 73356.622 449975.528 0, 73354.08 449973.936 0, 73354.398 449973.427 0, 73341.583 449965.403 0, 73336.74800000001 449973.125 0))"
pand.706189,1783100000711979,2018,Bouwvergunning verleend,woonfunctie,58,138,14,"POLYGON Z ((71345.88499999999 449845.498 0, 71337.349 449841.988 0, 71330.56200000001 449858.774 0, 71352.641 449883.563 0, 71365.41499999999 449872.268 0, 71371.912 449856.199 0, 71345.88499999999 449845.498 0))"
pand.706244,1783100000712196,2018,Bouwvergunning verleend,industriefunctie,208,385,10,"POLYGON Z ((74593.37 442191.582 0, 74586.298 442201.871 0, 74625.739 442228.981 0, 74659.39200000001 442180.022 0, 74628.768 442158.972 0, 74602.18799999999 442197.643 0, 74593.37 442191.582 0))"
pand.706432,1783100000712583,2018,Bouwvergunning verleend,woonfunctie,192,192,1,"POLYGON Z ((74450.09299999999 446519.515 0, 74445.99400000001 446523.183 0, 74449.802 446527.438 0, 74458.45299999999 446519.695 0, 74457.787 446518.95 0, 74461.42999999999 446515.689 0, 74459.63 446513.677 0, 74460.00199999999 446513.344 0, 74458.268 446511.406 0, 74457.89599999999 446511.74 0, 74456.095 446509.728 0, 74447.899 446517.063 0, 74450.09299999999 446519.515 0))"
pand.706436,1783100000712617,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78840.42200000001 449682.662 0, 78839.073 449685.721 0, 78844.887 449688.285 0, 78846.155 449685.409 0, 78853.636 449688.708 0, 78856.501 449682.212 0, 78845.402 449677.317 0, 78842.618 449683.63 0, 78840.42200000001 449682.662 0))"
pand.706437,1783100000712619,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78822.058 449692.086 0, 78820.708 449695.146 0, 78826.522 449697.71 0, 78827.791 449694.833 0, 78835.272 449698.132 0, 78838.137 449691.636 0, 78827.038 449686.741 0, 78824.254 449693.054 0, 78822.058 449692.086 0))"
